Player Name,Runs,Balls Faced,4s,6s,Strike Rate,Opposition,Venue,Date
SV Manjrekar,7*,20,0,0,35,v New Zealand,Auckland,27-Mar-94
M Azharuddin,12*,17,0,0,70.58,v New Zealand,Auckland,27-Mar-94
SR Tendulkar,82,49,15,2,167.34,v New Zealand,Auckland,27-Mar-94
VG Kambli,21,30,3,0,70,v New Zealand,Auckland,27-Mar-94
A Jadeja,18,25,3,0,72,v New Zealand,Auckland,27-Mar-94
NS Sidhu,71*,77,3,1,92.2,v New Zealand,Wellington,30-Mar-94
NR Mongia,3*,3,0,0,100,v New Zealand,Wellington,30-Mar-94
SR Tendulkar,63,75,9,0,84,v New Zealand,Wellington,30-Mar-94
A Jadeja,56,90,2,1,62.22,v New Zealand,Wellington,30-Mar-94
M Azharuddin,24,20,3,0,120,v New Zealand,Wellington,30-Mar-94
VG Kambli,23,33,0,0,69.69,v New Zealand,Wellington,30-Mar-94
N Kapil Dev,4,4,0,0,100,v New Zealand,Wellington,30-Mar-94
NR Mongia,40*,39,5,0,102.56,v New Zealand,Christchurch,2-Apr-94
A Kumble,18*,14,1,1,128.57,v New Zealand,Christchurch,2-Apr-94
A Jadeja,68,132,3,0,51.51,v New Zealand,Christchurch,2-Apr-94
SR Tendulkar,40,26,8,0,153.84,v New Zealand,Christchurch,2-Apr-94
VG Kambli,19,32,2,0,59.37,v New Zealand,Christchurch,2-Apr-94
N Kapil Dev,15,38,0,0,39.47,v New Zealand,Christchurch,2-Apr-94
NS Sidhu,9,11,1,0,81.81,v New Zealand,Christchurch,2-Apr-94
M Azharuddin,1,8,0,0,12.5,v New Zealand,Christchurch,2-Apr-94
VG Kambli,82*,66,4,3,124.24,v U.A.E.,Sharjah,13-Apr-94
NR Mongia,4*,7,0,0,57.14,v U.A.E.,Sharjah,13-Apr-94
M Azharuddin,81,99,4,2,81.81,v U.A.E.,Sharjah,13-Apr-94
SR Tendulkar,63,77,7,1,81.81,v U.A.E.,Sharjah,13-Apr-94
A Jadeja,25,37,2,0,67.56,v U.A.E.,Sharjah,13-Apr-94
AC Bedade,7,10,1,0,70,v U.A.E.,Sharjah,13-Apr-94
NS Sidhu,0,7,0,0,0,v U.A.E.,Sharjah,13-Apr-94
J Srinath,1*,2,0,0,50,v Pakistan,Sharjah,15-Apr-94
SR Tendulkar,73,64,10,3,114.06,v Pakistan,Sharjah,15-Apr-94
NS Sidhu,47,68,3,0,69.11,v Pakistan,Sharjah,15-Apr-94
M Azharuddin,29,34,2,1,85.29,v Pakistan,Sharjah,15-Apr-94
A Jadeja,19,45,2,0,42.22,v Pakistan,Sharjah,15-Apr-94
RK Chauhan,13,18,1,1,72.22,v Pakistan,Sharjah,15-Apr-94
A Kumble,6,13,0,0,46.15,v Pakistan,Sharjah,15-Apr-94
Bhupinder Singh snr,6,13,0,0,46.15,v Pakistan,Sharjah,15-Apr-94
NR Mongia,5,9,0,0,55.55,v Pakistan,Sharjah,15-Apr-94
VG Kambli,4,13,0,0,30.76,v Pakistan,Sharjah,15-Apr-94
AC Bedade,1,3,0,0,33.33,v Pakistan,Sharjah,15-Apr-94
M Azharuddin,36*,37,2,0,97.29,v Australia,Sharjah,19-Apr-94
VG Kambli,28*,17,3,2,164.7,v Australia,Sharjah,19-Apr-94
A Jadeja,87,106,12,1,82.07,v Australia,Sharjah,19-Apr-94
NS Sidhu,80,110,5,0,72.72,v Australia,Sharjah,19-Apr-94
SR Tendulkar,6,7,1,0,85.71,v Australia,Sharjah,19-Apr-94
J Srinath,6*,9,0,0,66.66,v Pakistan,Sharjah,22-Apr-94
VG Kambli,56,99,1,0,56.56,v Pakistan,Sharjah,22-Apr-94
AC Bedade,44,45,1,4,97.77,v Pakistan,Sharjah,22-Apr-94
NS Sidhu,36,61,5,0,59.01,v Pakistan,Sharjah,22-Apr-94
SR Tendulkar,24,26,4,0,92.3,v Pakistan,Sharjah,22-Apr-94
A Kumble,12,18,1,0,66.66,v Pakistan,Sharjah,22-Apr-94
RK Chauhan,5,17,0,0,29.41,v Pakistan,Sharjah,22-Apr-94
M Azharuddin,3,3,0,0,100,v Pakistan,Sharjah,22-Apr-94
NR Mongia,3,10,0,0,30,v Pakistan,Sharjah,22-Apr-94
A Jadeja,0,3,0,0,0,v Pakistan,Sharjah,22-Apr-94
BKV Prasad,0,4,0,0,0,v Pakistan,Sharjah,22-Apr-94
M Prabhakar,3*,8,0,0,37.5,v Sri Lanka,Colombo (RPS),4-Sep-94
SR Tendulkar,11*,16,2,0,68.75,v Sri Lanka,Colombo (RPS),4-Sep-94
VG Kambli,30*,39,0,0,76.92,v Sri Lanka,Colombo (RPS),5-Sep-94
N Kapil Dev,1*,1,0,0,100,v Sri Lanka,Colombo (RPS),5-Sep-94
M Azharuddin,25,35,1,0,71.42,v Sri Lanka,Colombo (RPS),5-Sep-94
AC Bedade,21,21,0,1,100,v Sri Lanka,Colombo (RPS),5-Sep-94
NS Sidhu,17,31,0,0,54.83,v Sri Lanka,Colombo (RPS),5-Sep-94
M Prabhakar,14,18,0,0,77.77,v Sri Lanka,Colombo (RPS),5-Sep-94
SR Tendulkar,6,5,0,0,120,v Sri Lanka,Colombo (RPS),5-Sep-94
VG Kambli,43*,47,0,1,91.48,v Australia,Colombo (RPS),9-Sep-94
RK Chauhan,2*,3,0,0,66.66,v Australia,Colombo (RPS),9-Sep-94
SR Tendulkar,110,130,8,2,84.61,v Australia,Colombo (RPS),9-Sep-94
M Azharuddin,31,30,2,0,103.33,v Australia,Colombo (RPS),9-Sep-94
NS Sidhu,24,32,1,1,75,v Australia,Colombo (RPS),9-Sep-94
M Prabhakar,20,41,2,0,48.78,v Australia,Colombo (RPS),9-Sep-94
N Kapil Dev,4,4,1,0,100,v Australia,Colombo (RPS),9-Sep-94
NR Mongia,3,5,0,0,60,v Australia,Colombo (RPS),9-Sep-94
AC Bedade,1,5,0,0,20,v Australia,Colombo (RPS),9-Sep-94
A Kumble,1,3,0,0,33.33,v Australia,Colombo (RPS),9-Sep-94
VG Kambli,8*,18,0,0,44.44,v Sri Lanka,Colombo (SSC),17-Sep-94
AC Bedade,4*,8,0,0,50,v Sri Lanka,Colombo (SSC),17-Sep-94
M Azharuddin,45,51,1,1,88.23,v Sri Lanka,Colombo (SSC),17-Sep-94
NS Sidhu,24,46,0,0,52.17,v Sri Lanka,Colombo (SSC),17-Sep-94
M Prabhakar,10,17,1,0,58.82,v Sri Lanka,Colombo (SSC),17-Sep-94
SR Tendulkar,0,2,0,0,0,v Sri Lanka,Colombo (SSC),17-Sep-94
NR Mongia,16*,42,1,0,38.09,v West Indies,Faridabad,17-Oct-94
NS Sidhu,52,87,7,0,59.77,v West Indies,Faridabad,17-Oct-94
AC Bedade,51,55,7,0,92.72,v West Indies,Faridabad,17-Oct-94
RK Chauhan,20,22,2,0,90.9,v West Indies,Faridabad,17-Oct-94
N Kapil Dev,12,18,1,0,66.66,v West Indies,Faridabad,17-Oct-94
VG Kambli,5,21,1,0,23.8,v West Indies,Faridabad,17-Oct-94
A Kumble,4,12,0,0,33.33,v West Indies,Faridabad,17-Oct-94
M Prabhakar,3,11,0,0,27.27,v West Indies,Faridabad,17-Oct-94
M Azharuddin,1,6,0,0,16.66,v West Indies,Faridabad,17-Oct-94
SR Tendulkar,0,4,0,0,0,v West Indies,Faridabad,17-Oct-94
J Srinath,0,3,0,0,0,v West Indies,Faridabad,17-Oct-94
NS Sidhu,65*,102,4,2,63.72,v West Indies,Mumbai,20-Oct-94
AC Bedade,11*,12,1,0,91.66,v West Indies,Mumbai,20-Oct-94
M Azharuddin,34,37,3,0,91.89,v West Indies,Mumbai,20-Oct-94
VG Kambli,17,38,3,0,44.73,v West Indies,Mumbai,20-Oct-94
M Prabhakar,0,1,0,0,0,v West Indies,Mumbai,20-Oct-94
SR Tendulkar,0,4,0,0,0,v West Indies,Mumbai,20-Oct-94
M Azharuddin,47*,39,5,0,120.51,v New Zealand,Vadodara,28-Oct-94
VG Kambli,12*,6,2,0,200,v New Zealand,Vadodara,28-Oct-94
SR Tendulkar,115,136,9,3,84.55,v New Zealand,Vadodara,28-Oct-94
M Prabhakar,74,95,7,0,77.89,v New Zealand,Vadodara,28-Oct-94
NS Sidhu,11,10,1,0,110,v New Zealand,Vadodara,28-Oct-94
NR Mongia,4*,21,0,0,19.04,v West Indies,Kanpur,30-Oct-94
M Prabhakar,102*,154,9,0,66.23,v West Indies,Kanpur,30-Oct-94
SR Tendulkar,34,47,7,0,72.34,v West Indies,Kanpur,30-Oct-94
M Azharuddin,26,34,2,0,76.47,v West Indies,Kanpur,30-Oct-94
VG Kambli,16,28,1,0,57.14,v West Indies,Kanpur,30-Oct-94
A Jadeja,9,11,0,0,81.81,v West Indies,Kanpur,30-Oct-94
NS Sidhu,2,5,0,0,40,v West Indies,Kanpur,30-Oct-94
M Azharuddin,58*,45,6,0,128.88,v New Zealand,Delhi,3-Nov-94
VG Kambli,36*,22,2,2,163.63,v New Zealand,Delhi,3-Nov-94
A Jadeja,90,127,7,0,70.86,v New Zealand,Delhi,3-Nov-94
SR Tendulkar,62,54,13,0,114.81,v New Zealand,Delhi,3-Nov-94
NS Sidhu,35,52,1,1,67.3,v New Zealand,Delhi,3-Nov-94
VG Kambli,58*,40,4,2,145,v West Indies,Kolkata,5-Nov-94
A Kumble,1*,2,0,0,50,v West Indies,Kolkata,5-Nov-94
SR Tendulkar,66,68,8,0,97.05,v West Indies,Kolkata,5-Nov-94
A Jadeja,58,100,4,1,58,v West Indies,Kolkata,5-Nov-94
M Azharuddin,41,38,3,0,107.89,v West Indies,Kolkata,5-Nov-94
NS Sidhu,28,51,0,1,54.9,v West Indies,Kolkata,5-Nov-94
AC Bedade,3,5,0,0,60,v West Indies,Kolkata,5-Nov-94
V Yadav,0,1,0,0,0,v West Indies,Kolkata,5-Nov-94
NS Sidhu,114*,103,9,2,110.67,v West Indies,Visakhapatnam,7-Nov-94
M Prabhakar,1*,1,0,0,100,v West Indies,Visakhapatnam,7-Nov-94
SR Tendulkar,54,64,5,0,84.37,v West Indies,Visakhapatnam,7-Nov-94
M Azharuddin,45,42,4,0,107.14,v West Indies,Visakhapatnam,7-Nov-94
A Jadeja,38,54,5,0,70.37,v West Indies,Visakhapatnam,7-Nov-94
VG Kambli,0,1,0,0,0,v West Indies,Visakhapatnam,7-Nov-94
VG Kambli,40*,35,2,0,114.28,v West Indies,Cuttack,9-Nov-94
M Azharuddin,17*,18,1,0,94.44,v West Indies,Cuttack,9-Nov-94
A Jadeja,104,126,4,3,82.53,v West Indies,Cuttack,9-Nov-94
SR Tendulkar,88,112,10,0,78.57,v West Indies,Cuttack,9-Nov-94
M Prabhakar,4*,1,1,0,400,v West Indies,Jaipur,11-Nov-94
AC Bedade,15*,19,1,0,78.94,v West Indies,Jaipur,11-Nov-94
SR Tendulkar,105,134,10,0,78.35,v West Indies,Jaipur,11-Nov-94
VG Kambli,66,64,4,1,103.12,v West Indies,Jaipur,11-Nov-94
A Jadeja,31,63,4,0,49.2,v West Indies,Jaipur,11-Nov-94
M Azharuddin,2,5,0,0,40,v West Indies,Jaipur,11-Nov-94
C Sharma,1,3,0,0,33.33,v West Indies,Jaipur,11-Nov-94
A Kumble,6*,13,1,0,46.15,v New Zealand,Napier,16-Feb-95
NS Sidhu,73,111,6,0,65.76,v New Zealand,Napier,16-Feb-95
M Azharuddin,28,66,2,0,42.42,v New Zealand,Napier,16-Feb-95
VG Kambli,17,26,2,0,65.38,v New Zealand,Napier,16-Feb-95
SR Tendulkar,13,15,3,0,86.66,v New Zealand,Napier,16-Feb-95
A Jadeja,7,21,1,0,33.33,v New Zealand,Napier,16-Feb-95
NR Mongia,4,10,0,0,40,v New Zealand,Napier,16-Feb-95
M Prabhakar,2,12,0,0,16.66,v New Zealand,Napier,16-Feb-95
J Srinath,2,2,0,0,100,v New Zealand,Napier,16-Feb-95
BKV Prasad,0,1,0,0,0,v New Zealand,Napier,16-Feb-95
SLV Raju,0,3,0,0,0,v New Zealand,Napier,16-Feb-95
BKV Prasad,5*,5,0,0,100,v South Africa,Hamilton,18-Feb-95
SR Tendulkar,37,51,3,1,72.54,v South Africa,Hamilton,18-Feb-95
J Srinath,37,25,1,2,148,v South Africa,Hamilton,18-Feb-95
VG Kambli,30,49,0,1,61.22,v South Africa,Hamilton,18-Feb-95
A Jadeja,29,91,2,0,31.86,v South Africa,Hamilton,18-Feb-95
NR Mongia,24,20,1,0,120,v South Africa,Hamilton,18-Feb-95
M Azharuddin,20,37,1,0,54.05,v South Africa,Hamilton,18-Feb-95
M Prabhakar,6,7,0,0,85.71,v South Africa,Hamilton,18-Feb-95
NS Sidhu,5,12,0,0,41.66,v South Africa,Hamilton,18-Feb-95
A Kumble,1,3,0,0,33.33,v South Africa,Hamilton,18-Feb-95
NR Mongia,6*,10,0,0,60,v Australia,Dunedin,22-Feb-95
VG Kambli,51*,55,5,0,92.72,v Australia,Dunedin,22-Feb-95
NS Sidhu,54,70,4,1,77.14,v Australia,Dunedin,22-Feb-95
M Prabhakar,50,68,7,0,73.52,v Australia,Dunedin,22-Feb-95
SR Tendulkar,47,40,7,0,117.5,v Australia,Dunedin,22-Feb-95
M Azharuddin,25,24,0,2,104.16,v Australia,Dunedin,22-Feb-95
SV Manjrekar,14,21,1,0,66.66,v Australia,Dunedin,22-Feb-95
NS Sidhu,56*,51,7,0,109.8,v Bangladesh,Sharjah,5-Apr-95
M Prabhakar,53*,87,5,0,60.91,v Bangladesh,Sharjah,5-Apr-95
SR Tendulkar,48,30,9,1,160,v Bangladesh,Sharjah,5-Apr-95
U Chatterjee,3*,25,0,0,12,v Pakistan,Sharjah,7-Apr-95
NS Sidhu,54,81,7,0,66.66,v Pakistan,Sharjah,7-Apr-95
SV Manjrekar,50,73,1,2,68.49,v Pakistan,Sharjah,7-Apr-95
NR Mongia,18,29,1,0,62.06,v Pakistan,Sharjah,7-Apr-95
M Azharuddin,11,24,1,0,45.83,v Pakistan,Sharjah,7-Apr-95
SR Tendulkar,4,9,1,0,44.44,v Pakistan,Sharjah,7-Apr-95
BKV Prasad,3,16,0,0,18.75,v Pakistan,Sharjah,7-Apr-95
M Prabhakar,0,5,0,0,0,v Pakistan,Sharjah,7-Apr-95
VG Kambli,0,2,0,0,0,v Pakistan,Sharjah,7-Apr-95
J Srinath,0,3,0,0,0,v Pakistan,Sharjah,7-Apr-95
A Kumble,0,2,0,0,0,v Pakistan,Sharjah,7-Apr-95
J Srinath,14*,12,2,0,116.66,v Sri Lanka,Sharjah,9-Apr-95
SR Tendulkar,112*,107,15,1,104.67,v Sri Lanka,Sharjah,9-Apr-95
M Prabhakar,60,79,7,0,75.94,v Sri Lanka,Sharjah,9-Apr-95
NS Sidhu,3,7,0,0,42.85,v Sri Lanka,Sharjah,9-Apr-95
M Azharuddin,90*,89,5,2,101.12,v Sri Lanka,Sharjah,14-Apr-95
NS Sidhu,84*,106,5,0,79.24,v Sri Lanka,Sharjah,14-Apr-95
SR Tendulkar,41,41,5,0,100,v Sri Lanka,Sharjah,14-Apr-95
M Prabhakar,9,17,0,0,52.94,v Sri Lanka,Sharjah,14-Apr-95
J Srinath,17*,17,2,0,100,v New Zealand,Jamshedpur,15-Nov-95
M Prabhakar,83,118,6,0,70.33,v New Zealand,Jamshedpur,15-Nov-95
M Azharuddin,32,45,3,0,71.11,v New Zealand,Jamshedpur,15-Nov-95
SR Tendulkar,30,20,5,0,150,v New Zealand,Jamshedpur,15-Nov-95
NR Mongia,26,29,2,0,89.65,v New Zealand,Jamshedpur,15-Nov-95
VG Kambli,15,28,0,0,53.57,v New Zealand,Jamshedpur,15-Nov-95
NS Sidhu,12,22,0,0,54.54,v New Zealand,Jamshedpur,15-Nov-95
A Kumble,4,6,0,0,66.66,v New Zealand,Jamshedpur,15-Nov-95
U Chatterjee,3,5,0,0,60,v New Zealand,Jamshedpur,15-Nov-95
BKV Prasad,1,3,0,0,33.33,v New Zealand,Jamshedpur,15-Nov-95
A Jadeja,0,2,0,0,0,v New Zealand,Jamshedpur,15-Nov-95
SV Manjrekar,44*,78,5,0,56.41,v New Zealand,Amritsar,18-Nov-95
A Jadeja,26*,66,2,0,39.39,v New Zealand,Amritsar,18-Nov-95
SR Tendulkar,39,51,4,0,76.47,v New Zealand,Amritsar,18-Nov-95
M Azharuddin,17,37,0,0,45.94,v New Zealand,Amritsar,18-Nov-95
NS Sidhu,8,22,1,0,36.36,v New Zealand,Amritsar,18-Nov-95
M Prabhakar,1,12,0,0,8.33,v New Zealand,Amritsar,18-Nov-95
SV Manjrekar,47*,56,3,0,83.92,v New Zealand,Pune,24-Nov-95
NR Mongia,36*,30,7,0,120,v New Zealand,Pune,24-Nov-95
M Azharuddin,58,68,5,0,85.29,v New Zealand,Pune,24-Nov-95
VG Kambli,42,65,3,0,64.61,v New Zealand,Pune,24-Nov-95
M Prabhakar,20,31,3,0,64.51,v New Zealand,Pune,24-Nov-95
A Jadeja,12,17,3,0,70.58,v New Zealand,Pune,24-Nov-95
SR Tendulkar,7,11,1,0,63.63,v New Zealand,Pune,24-Nov-95
BKV Prasad,0*,1,0,0,0,v New Zealand,Nagpur,26-Nov-95
SR Tendulkar,65,59,9,1,110.16,v New Zealand,Nagpur,26-Nov-95
A Jadeja,61,45,5,2,135.55,v New Zealand,Nagpur,26-Nov-95
SV Manjrekar,44,45,6,0,97.77,v New Zealand,Nagpur,26-Nov-95
NR Mongia,20,29,0,0,68.96,v New Zealand,Nagpur,26-Nov-95
VG Kambli,16,25,3,0,64,v New Zealand,Nagpur,26-Nov-95
A Kumble,12,9,2,0,133.33,v New Zealand,Nagpur,26-Nov-95
M Prabhakar,9,10,2,0,90,v New Zealand,Nagpur,26-Nov-95
J Srinath,6,7,1,0,85.71,v New Zealand,Nagpur,26-Nov-95
AR Kapoor,6,6,1,0,100,v New Zealand,Nagpur,26-Nov-95
M Azharuddin,1,6,0,0,16.66,v New Zealand,Nagpur,26-Nov-95
A Jadeja,35*,56,5,0,62.5,v New Zealand,Mumbai (BS),29-Nov-95
M Prabhakar,32*,92,3,0,34.78,v New Zealand,Mumbai (BS),29-Nov-95
VG Kambli,48,34,8,0,141.17,v New Zealand,Mumbai (BS),29-Nov-95
M Azharuddin,4,4,0,0,100,v New Zealand,Mumbai (BS),29-Nov-95
SR Tendulkar,1,4,0,0,25,v New Zealand,Mumbai (BS),29-Nov-95
SV Manjrekar,0,2,0,0,0,v New Zealand,Mumbai (BS),29-Nov-95
NR Mongia,8*,7,1,0,114.28,v Kenya,Cuttack,18-Feb-96
SR Tendulkar,127*,138,15,1,92.02,v Kenya,Cuttack,18-Feb-96
A Jadeja,53,85,4,1,62.35,v Kenya,Cuttack,18-Feb-96
VG Kambli,2,11,0,0,18.18,v Kenya,Cuttack,18-Feb-96
NS Sidhu,1,11,0,0,9.09,v Kenya,Cuttack,18-Feb-96
VG Kambli,33*,48,4,1,68.75,v West Indies,Gwalior,21-Feb-96
NR Mongia,24*,33,3,0,72.72,v West Indies,Gwalior,21-Feb-96
SR Tendulkar,70,91,8,0,76.92,v West Indies,Gwalior,21-Feb-96
M Azharuddin,32,59,4,0,54.23,v West Indies,Gwalior,21-Feb-96
A Jadeja,1,3,0,0,33.33,v West Indies,Gwalior,21-Feb-96
NS Sidhu,1,5,0,0,20,v West Indies,Gwalior,21-Feb-96
M Prabhakar,1,12,0,0,8.33,v West Indies,Gwalior,21-Feb-96
SLV Raju,3*,4,0,0,75,v Australia,Mumbai,27-Feb-96
SR Tendulkar,90,84,14,1,107.14,v Australia,Mumbai,27-Feb-96
SV Manjrekar,62,91,7,0,68.13,v Australia,Mumbai,27-Feb-96
NR Mongia,27,32,3,0,84.37,v Australia,Mumbai,27-Feb-96
A Kumble,17,22,3,0,77.27,v Australia,Mumbai,27-Feb-96
M Azharuddin,10,17,1,0,58.82,v Australia,Mumbai,27-Feb-96
J Srinath,7,12,1,0,58.33,v Australia,Mumbai,27-Feb-96
M Prabhakar,3,6,0,0,50,v Australia,Mumbai,27-Feb-96
A Jadeja,1,17,0,0,5.88,v Australia,Mumbai,27-Feb-96
VG Kambli,0,2,0,0,0,v Australia,Mumbai,27-Feb-96
BKV Prasad,0,2,0,0,0,v Australia,Mumbai,27-Feb-96
M Azharuddin,72*,80,4,0,90,v Sri Lanka,Delhi,2-Mar-96
VG Kambli,1*,1,0,0,100,v Sri Lanka,Delhi,2-Mar-96
SR Tendulkar,137,137,8,5,100,v Sri Lanka,Delhi,2-Mar-96
SV Manjrekar,32,46,2,1,69.56,v Sri Lanka,Delhi,2-Mar-96
M Prabhakar,7,36,1,0,19.44,v Sri Lanka,Delhi,2-Mar-96
NR Mongia,6*,9,0,0,66.66,v Zimbabwe,Kanpur,6-Mar-96
A Jadeja,44*,27,3,2,162.96,v Zimbabwe,Kanpur,6-Mar-96
VG Kambli,106,110,11,0,96.36,v Zimbabwe,Kanpur,6-Mar-96
NS Sidhu,80,116,5,0,68.96,v Zimbabwe,Kanpur,6-Mar-96
SR Tendulkar,3,12,0,0,25,v Zimbabwe,Kanpur,6-Mar-96
SV Manjrekar,2,18,0,0,11.11,v Zimbabwe,Kanpur,6-Mar-96
M Azharuddin,2,10,0,0,20,v Zimbabwe,Kanpur,6-Mar-96
J Srinath,12*,4,2,0,300,v Pakistan,Bengaluru,9-Mar-96
BKV Prasad,0*,0,0,0,-,v Pakistan,Bengaluru,9-Mar-96
NS Sidhu,93,115,11,0,80.86,v Pakistan,Bengaluru,9-Mar-96
A Jadeja,45,25,4,2,180,v Pakistan,Bengaluru,9-Mar-96
SR Tendulkar,31,59,3,0,52.54,v Pakistan,Bengaluru,9-Mar-96
M Azharuddin,27,22,1,1,122.72,v Pakistan,Bengaluru,9-Mar-96
VG Kambli,24,26,1,0,92.3,v Pakistan,Bengaluru,9-Mar-96
SV Manjrekar,20,43,0,0,46.51,v Pakistan,Bengaluru,9-Mar-96
A Kumble,10,6,2,0,166.66,v Pakistan,Bengaluru,9-Mar-96
NR Mongia,3,3,0,0,100,v Pakistan,Bengaluru,9-Mar-96
VG Kambli,10*,29,0,0,34.48,v Sri Lanka,Kolkata,13-Mar-96
A Kumble,0*,0,0,0,-,v Sri Lanka,Kolkata,13-Mar-96
SR Tendulkar,65,88,9,0,73.86,v Sri Lanka,Kolkata,13-Mar-96
SV Manjrekar,25,48,1,0,52.08,v Sri Lanka,Kolkata,13-Mar-96
J Srinath,6,6,1,0,100,v Sri Lanka,Kolkata,13-Mar-96
NS Sidhu,3,8,0,0,37.5,v Sri Lanka,Kolkata,13-Mar-96
NR Mongia,1,8,0,0,12.5,v Sri Lanka,Kolkata,13-Mar-96
M Azharuddin,0,6,0,0,0,v Sri Lanka,Kolkata,13-Mar-96
A Jadeja,0,11,0,0,0,v Sri Lanka,Kolkata,13-Mar-96
AR Kapoor,0,1,0,0,0,v Sri Lanka,Kolkata,13-Mar-96
J Srinath,28*,32,1,1,87.5,v Sri Lanka,Singapore,3-Apr-96
NS Sidhu,94,116,4,0,81.03,v Sri Lanka,Singapore,3-Apr-96
SR Tendulkar,28,31,3,1,90.32,v Sri Lanka,Singapore,3-Apr-96
M Azharuddin,9,11,1,0,81.81,v Sri Lanka,Singapore,3-Apr-96
SV Manjrekar,7,16,0,0,43.75,v Sri Lanka,Singapore,3-Apr-96
A Jadeja,7,31,0,0,22.58,v Sri Lanka,Singapore,3-Apr-96
BKV Prasad,7,11,0,1,63.63,v Sri Lanka,Singapore,3-Apr-96
NR Mongia,4,14,0,0,28.57,v Sri Lanka,Singapore,3-Apr-96
A Kumble,4,10,0,0,40,v Sri Lanka,Singapore,3-Apr-96
R Dravid,3,4,0,0,75,v Sri Lanka,Singapore,3-Apr-96
SLV Raju,0,2,0,0,0,v Sri Lanka,Singapore,3-Apr-96
A Kumble,14*,10,1,1,140,v Pakistan,Singapore,5-Apr-96
BKV Prasad,1*,4,0,0,25,v Pakistan,Singapore,5-Apr-96
SR Tendulkar,100,111,9,1,90.09,v Pakistan,Singapore,5-Apr-96
SV Manjrekar,41,56,2,0,73.21,v Pakistan,Singapore,5-Apr-96
M Azharuddin,29,51,0,0,56.86,v Pakistan,Singapore,5-Apr-96
NS Sidhu,14,35,1,0,40,v Pakistan,Singapore,5-Apr-96
A Jadeja,5,5,0,0,100,v Pakistan,Singapore,5-Apr-96
R Dravid,4,7,0,0,57.14,v Pakistan,Singapore,5-Apr-96
NR Mongia,3,9,0,0,33.33,v Pakistan,Singapore,5-Apr-96
J Srinath,0,1,0,0,0,v Pakistan,Singapore,5-Apr-96
SLV Raju,0*,2,0,0,0,v Pakistan,Sharjah,12-Apr-96
NR Mongia,69,78,5,1,88.46,v Pakistan,Sharjah,12-Apr-96
SV Manjrekar,59,84,2,1,70.23,v Pakistan,Sharjah,12-Apr-96
A Jadeja,43,35,4,1,122.85,v Pakistan,Sharjah,12-Apr-96
NS Sidhu,31,43,3,0,72.09,v Pakistan,Sharjah,12-Apr-96
M Azharuddin,7,25,0,0,28,v Pakistan,Sharjah,12-Apr-96
R Dravid,3,5,0,0,60,v Pakistan,Sharjah,12-Apr-96
A Kumble,3,4,0,0,75,v Pakistan,Sharjah,12-Apr-96
PS Vaidya,3,3,0,0,100,v Pakistan,Sharjah,12-Apr-96
SR Tendulkar,1,5,0,0,20,v Pakistan,Sharjah,12-Apr-96
J Srinath,0,1,0,0,0,v Pakistan,Sharjah,12-Apr-96
NR Mongia,9*,14,0,0,64.28,v South Africa,Sharjah,14-Apr-96
A Kumble,9*,16,0,0,56.25,v South Africa,Sharjah,14-Apr-96
SV Manjrekar,53,80,3,1,66.25,v South Africa,Sharjah,14-Apr-96
A Jadeja,42,48,3,1,87.5,v South Africa,Sharjah,14-Apr-96
J Srinath,35,31,1,2,112.9,v South Africa,Sharjah,14-Apr-96
M Azharuddin,28,62,1,0,45.16,v South Africa,Sharjah,14-Apr-96
PS Vaidya,12,9,2,0,133.33,v South Africa,Sharjah,14-Apr-96
R Dravid,11,21,0,0,52.38,v South Africa,Sharjah,14-Apr-96
SR Tendulkar,2,15,0,0,13.33,v South Africa,Sharjah,14-Apr-96
NS Sidhu,1,5,0,0,20,v South Africa,Sharjah,14-Apr-96
M Azharuddin,29*,10,2,2,290,v Pakistan,Sharjah,15-Apr-96
SV Manjrekar,0*,0,0,0,-,v Pakistan,Sharjah,15-Apr-96
SR Tendulkar,118,140,8,2,84.28,v Pakistan,Sharjah,15-Apr-96
NS Sidhu,101,117,3,3,86.32,v Pakistan,Sharjah,15-Apr-96
A Jadeja,17,13,0,1,130.76,v Pakistan,Sharjah,15-Apr-96
J Srinath,16,10,2,0,160,v Pakistan,Sharjah,15-Apr-96
V Rathour,2,12,0,0,16.66,v Pakistan,Sharjah,15-Apr-96
A Jadeja,71*,69,2,2,102.89,v South Africa,Sharjah,17-Apr-96
BKV Prasad,1*,1,0,0,100,v South Africa,Sharjah,17-Apr-96
V Rathour,50,91,4,0,54.94,v South Africa,Sharjah,17-Apr-96
SR Tendulkar,17,26,2,0,65.38,v South Africa,Sharjah,17-Apr-96
A Kumble,16,21,1,0,76.19,v South Africa,Sharjah,17-Apr-96
J Srinath,15,8,2,0,187.5,v South Africa,Sharjah,17-Apr-96
SV Manjrekar,14,33,0,0,42.42,v South Africa,Sharjah,17-Apr-96
NR Mongia,13,35,0,0,37.14,v South Africa,Sharjah,17-Apr-96
M Azharuddin,4,8,0,0,50,v South Africa,Sharjah,17-Apr-96
NS Sidhu,1,10,0,0,10,v South Africa,Sharjah,17-Apr-96
BKV Prasad,5*,4,1,0,125,v South Africa,Sharjah,19-Apr-96
SLV Raju,0*,1,0,0,0,v South Africa,Sharjah,19-Apr-96
SR Tendulkar,57,71,6,0,80.28,v South Africa,Sharjah,19-Apr-96
